hour,minute,day,month,year,site_id_ttl,irradiance_wm2,rainfall_mm,relative_humidity_pct,sea_level_pressure_hpa,temperature_c,visibility_km,wind_speed_ms,normalized_generation
11,45,11,1,2023,SQ1,285.42,0.0,97.453,1008.31913,16.636,11.326,1.733,0.0939492753623187987
12,0,11,1,2023,SQ1,223.03,0.0,96.475,1008.17913,17.204,13.143,2.5927,0.0776449275362317975
12,15,11,1,2023,SQ1,134.04,0.0,93.882,1008.05913,16.719,11.564,3.2149,0.0619202898550723982
12,30,11,1,2023,SQ1,118.13,0.0,94.496,1007.94913,16.651,11.319,1.7014,0.0323188405797101008
12,45,11,1,2023,SQ1,177.42,0.0,94.607,1007.82913,16.65,12.521,1.8626,0.0444202898550724035
13,0,11,1,2023,SQ1,162.19,0.0,92.065,1007.84913,17.186,14.949,3.0177,0.0588768115942027992
13,15,11,1,2023,SQ1,244.32,0.0,92.154,1007.63913,16.839,15.46,3.4654,0.0714492753623188065
13,30,11,1,2023,SQ1,265.3,0.0,89.702,1007.68913,17.712,15.984,1.9521,0.0785507246376811047
13,45,11,1,2023,SQ1,209.65,0.0,88.692,1007.55913,17.296,15.983,2.4669,0.0683333333333333015
14,0,11,1,2023,SQ1,240.78,0.0,90.403,1007.46913,17.519,15.714,3.3242,0.0686956521739130049
14,15,11,1,2023,SQ1,230.4,0.0,89.754,1007.33913,17.418,15.983,4.2756,0.0855434782608694988
14,30,11,1,2023,SQ1,230.29,0.0,89.272,1007.40913,17.385,15.983,3.3578,0.0662318840579709939
14,45,11,1,2023,SQ1,182.7,0.0,89.161,1007.28913,17.34,15.983,2.3325,0.0536231884057970995
15,0,11,1,2023,SQ1,181.05,0.0,88.735,1007.22913,16.87,15.983,3.3533,0.0508333333333332998
15,15,11,1,2023,SQ1,163.28,0.0,89.522,1007.25913,17.286,15.984,3.2527,0.0426811594202897993
15,30,11,1,2023,SQ1,163.05,0.0,89.453,1007.27913,17.128,15.983,2.6684,0.0418840579710144031
15,45,11,1,2023,SQ1,123.21,0.0,90.269,1007.24913,16.882,15.983,3.6085,0.0517391304347826000
16,0,11,1,2023,SQ1,94.279,0.0,91.042,1007.30913,16.725,14.911,1.7707,0.0201811594202898001
16,15,11,1,2023,SQ1,113.82,0.0,91.626,1007.44913,16.794,13.508,2.1961,0.0182608695652172991
16,30,11,1,2023,SQ1,48.134,0.0,92.008,1007.38913,16.581,12.641,1.4372,0.0116304347826085997
16,45,11,1,2023,SQ1,47.248,0.0,92.993,1007.30913,16.626,11.965,2.064,0.0067391304347826000
17,0,11,1,2023,SQ1,35.77,0.0,93.62,1007.34913,16.436,11.462,2.6819,0.0043115942028985003
17,15,11,1,2023,SQ1,30.251,0.0,93.721,1007.32913,16.347,12.516,2.214,0.0014492753623188000
17,30,11,1,2023,SQ1,27.602,0.0,93.611,1007.59913,16.37,13.358,0.99398,0.0002898550724637000
17,45,11,1,2023,SQ1,24.731,0.0,92.974,1007.48913,16.494,12.348,1.5402,0.0000000000000000000
18,0,11,1,2023,SQ1,20.426,0.0,92.517,1007.46913,16.562,14.273,1.4507,0.0000000000000000000
18,15,11,1,2023,SQ1,19.984,0.0,91.844,1007.46913,16.606,11.783,2.0372,0.0000000000000000000
18,30,11,1,2023,SQ1,20.205,0.0,92.213,1007.48913,16.55,11.642,1.7149,0.0000000000000000000
18,45,11,1,2023,SQ1,19.874,0.0,92.638,1007.58913,16.684,11.036,1.0253,0.0000000000000000000
19,0,11,1,2023,SQ1,19.763,0.0,93.175,1007.73913,16.55,11.083,1.1104,0.0000000000000000000
19,15,11,1,2023,SQ1,18.991,0.0,93.436,1007.75913,16.406,12.637,1.8963,0.0000000000000000000
19,30,11,1,2023,SQ1,18.77,0.0,93.347,1007.76913,16.463,14.116,1.997,0.0000000000000000000
19,45,11,1,2023,SQ1,17.776,0.0,93.056,1007.87913,16.508,15.653,1.744,0.0000000000000000000
20,0,11,1,2023,SQ1,18.659,0.0,92.933,1007.89913,16.541,15.98,1.6478,0.0000000000000000000
20,15,11,1,2023,SQ1,19.211,0.0,92.464,1007.98913,16.743,15.98,2.3217,0.0000000000000000000
20,30,11,1,2023,SQ1,19.764,0.0,92.071,1007.95913,16.619,15.98,2.7313,0.0000000000000000000
20,45,11,1,2023,SQ1,19.874,0.0,91.769,1007.97913,16.709,15.98,3.0314,0.0000000000000000000
21,0,11,1,2023,SQ1,20.426,0.0,91.578,1008.03913,16.899,15.98,3.0694,0.0000000000000000000
21,15,11,1,2023,SQ1,19.432,0.0,91.88,1007.99913,16.854,15.789,2.9015,0.0000000000000000000
21,30,11,1,2023,SQ1,19.763,0.0,92.034,1008.03913,16.875,15.61,2.8745,0.0000000000000000000
21,45,11,1,2023,SQ1,19.432,0.0,92.112,1008.10913,16.975,15.413,2.0507,0.0000000000000000000
22,0,11,1,2023,SQ1,19.322,0.0,92.259,1008.08913,17.155,15.47,2.8298,0.0000000000000000000
22,15,11,1,2023,SQ1,21.64,0.0,92.436,1008.04913,17.221,10.657,3.3088,0.0000000000000000000
22,30,11,1,2023,SQ1,20.536,0.0,93.118,1008.06913,17.064,13.045,1.8268,0.0000000000000000000
22,45,11,1,2023,SQ1,20.205,0.0,94.002,1008.01913,16.818,12.01,2.5051,0.0000000000000000000
23,0,11,1,2023,SQ1,18.66,0.0,94.719,1008.08913,16.695,10.882,3.0043,0.0000000000000000000
23,15,11,1,2023,SQ1,20.868,0.0,95.001,1008.02913,16.685,8.6285,2.6014,0.0000000000000000000
23,30,11,1,2023,SQ1,20.426,0.0,95.19,1007.99913,16.55,11.577,1.5738,0.0000000000000000000
23,45,11,1,2023,SQ1,19.101,0.0,95.202,1008.10913,16.517,14.16,4.2357,0.0000000000000000000
0,0,12,1,2023,SQ1,18.439,0.0,94.744,1007.96913,16.607,12.542,2.8298,0.0000000000000000000
0,15,12,1,2023,SQ1,19.543,0.0,95.051,1008.11913,16.655,7.3081,3.168,0.0000000000000000000
0,30,12,1,2023,SQ1,20.315,0.0,95.32,1007.90913,16.487,10.286,2.7023,0.0000000000000000000
0,45,12,1,2023,SQ1,19.322,0.0,95.22,1007.86913,16.386,12.759,3.3539,0.0000000000000000000
1,0,12,1,2023,SQ1,17.335,0.0,94.863,1007.84913,16.242,13.309,4.5808,0.0000000000000000000
1,15,12,1,2023,SQ1,18.991,0.0,94.306,1007.77913,16.31,15.981,3.7145,0.0000000000000000000
1,30,12,1,2023,SQ1,17.776,0.0,93.691,1007.82913,16.3,14.053,2.3062,0.0000000000000000000
1,45,12,1,2023,SQ1,17.887,0.0,93.512,1007.78913,16.311,15.025,1.7666,0.0000000000000000000
2,0,12,1,2023,SQ1,17.997,0.0,93.456,1007.75913,16.434,15.981,2.9577,0.0000000000000000000
2,15,12,1,2023,SQ1,17.666,0.0,93.658,1007.61913,16.457,15.868,2.1427,0.0000000000000000000
2,30,12,1,2023,SQ1,18.107,0.0,93.759,1007.53913,16.423,15.981,3.9541,0.0000000000000000000
2,45,12,1,2023,SQ1,19.432,0.0,94.531,1007.49913,16.602,11.587,3.1615,0.0000000000000000000
3,0,12,1,2023,SQ1,20.536,0.0,94.755,1007.39913,16.367,14.08,2.1024,0.0000000000000000000
3,15,12,1,2023,SQ1,20.426,0.0,94.899,1007.47913,16.288,13.851,2.5032,0.0000000000000000000
3,30,12,1,2023,SQ1,18.991,0.0,94.598,1007.32913,16.367,11.663,1.8405,0.0000000000000000000
3,45,12,1,2023,SQ1,21.42,0.0,94.889,1007.23913,16.199,4.7252,1.8651,0.0000000000000000000
4,0,12,1,2023,SQ1,21.53,0.0,95.304,1007.23913,16.199,5.9773,2.642,0.0000000000000000000
4,15,12,1,2023,SQ1,20.757,0.0,95.449,1007.23913,16.278,4.6827,2.0778,0.0000000000000000000
4,30,12,1,2023,SQ1,19.212,0.0,95.449,1007.26913,16.143,12.351,2.2726,0.0000000000000000000
4,45,12,1,2023,SQ1,19.102,0.0,95.695,1007.16913,16.132,8.0999,1.8629,0.0000000000000000000
5,0,12,1,2023,SQ1,19.212,0.0,95.807,1007.14913,16.143,10.006,3.5108,0.0000000000000000000
5,15,12,1,2023,SQ1,19.213,0.0,95.919,1007.08913,16.087,6.9051,2.6062,0.0000000000000000000
5,30,12,1,2023,SQ1,19.213,0.0,96.334,1007.10913,16.255,5.4901,1.8696,0.0000000000000000000
5,45,12,1,2023,SQ1,17.887,0.0,96.468,1007.13913,16.143,6.5308,1.433,0.0000000000000000000
6,0,12,1,2023,SQ1,18.329,0.0,96.524,1007.14913,16.244,10.188,1.2516,0.0000000000000000000
6,15,12,1,2023,SQ1,18.881,0.0,96.39,1007.19913,16.266,9.4576,2.4293,0.0000000000000000000
6,30,12,1,2023,SQ1,18.439,0.0,96.21,1007.18913,16.39,11.251,1.7554,0.0000000000000000000
6,45,12,1,2023,SQ1,18.328,0.0,95.998,1007.28913,16.423,13.229,3.3652,0.0000000000000000000
7,15,12,1,2023,SQ1,19.101,0.0,95.393,1007.22913,16.591,11.423,1.7397,0.0000000000000000000
7,30,12,1,2023,SQ1,22.524,0.0,95.248,1007.26913,16.58,11.324,1.9882,0.0000000000000000000
7,45,12,1,2023,SQ1,23.849,0.0,95.113,1007.33913,16.3,12.818,1.8763,0.0000000000000000000
8,0,12,1,2023,SQ1,24.843,0.0,94.688,1007.38913,16.446,11.452,2.7092,0.0002173913043478000
8,15,12,1,2023,SQ1,28.818,0.0,94.464,1007.55913,16.49,11.534,1.5987,0.0017391304347826001
8,30,12,1,2023,SQ1,32.903,0.0,94.285,1007.33913,16.557,11.89,3.5802,0.0035144927536230998
8,45,12,1,2023,SQ1,40.412,0.0,94.24,1007.45913,16.602,5.4963,2.3375,0.0038768115942027998
9,0,12,1,2023,SQ1,37.761,0.0,94.957,1007.53913,16.502,5.8604,0.84187,0.0046014492753623003
9,15,12,1,2023,SQ1,46.152,0.0,95.225,1007.58913,16.569,9.9484,1.7061,0.0067028985507246001
9,30,12,1,2023,SQ1,37.761,0.0,95.236,1007.57913,16.625,8.8531,1.1285,0.0053623188405797001
9,45,12,1,2023,SQ1,43.503,0.0,95.292,1007.64913,16.681,6.786,1.8964,0.0071014492753622999
10,0,12,1,2023,SQ1,64.591,0.0,95.628,1007.70913,16.781,5.4444,1.4979,0.0125362318840578999
10,15,12,1,2023,SQ1,72.099,0.0,95.46,1007.76913,16.949,8.6569,1.6613,0.0167753623188405011
10,30,12,1,2023,SQ1,71.326,0.0,95.904,1007.74913,17.014,3.9674,2.1225,0.0167391304347826002
10,45,12,1,2023,SQ1,72.541,0.0,95.778,1007.54913,16.923,5.1619,1.5336,0.0148188405797100992
11,0,12,1,2023,SQ1,63.487,0.0,95.439,1007.49913,16.91,8.2244,2.6418,0.0172101449275362008
11,15,12,1,2023,SQ1,83.031,0.0,95.306,1007.50913,17.179,11.082,1.6746,0.0203985507246376013
11,30,12,1,2023,SQ1,54.212,0.0,94.567,1007.40913,17.033,9.2131,1.9925,0.0117753623188405002
11,45,12,1,2023,SQ1,57.855,0.0,94.119,1007.29913,17.056,5.6678,2.3888,0.0173550724637680995
12,0,12,1,2023,SQ1,74.638,0.0,94.646,1007.25913,16.955,6.4858,2.2657,0.0157971014492752984
12,15,12,1,2023,SQ1,53.66,0.0,94.767,1007.08913,16.865,4.8698,1.1597,0.0117391304347825992
12,30,12,1,2023,SQ1,64.259,0.0,94.936,1007.04913,16.899,6.9662,2.4269,0.0159420289855072006
12,45,12,1,2023,SQ1,73.091,0.0,94.98,1006.97913,16.932,9.0939,2.6328,0.0173913043478260004
13,0,12,1,2023,SQ1,70.773,0.0,94.442,1006.87913,17.032,11.286,2.6596,0.0154710144927536000
13,15,12,1,2023,SQ1,58.296,0.0,94.04,1006.73913,17.112,11.93,1.8112,0.0122463768115941996
13,30,12,1,2023,SQ1,46.371,0.0,93.636,1006.66913,17.211,9.4301,1.8716,0.0069927536231884002
13,45,12,1,2023,SQ1,44.936,0.0,94.096,1006.72913,16.865,10.307,1.9074,0.0071376811594202000
14,0,12,1,2023,SQ1,45.046,0.0,95.103,1006.62913,16.798,6.0984,2.3641,0.0090942028985507000
14,15,12,1,2023,SQ1,57.523,0.0,95.528,1006.52913,16.619,10.132,3.5238,0.0146739130434782004
14,30,12,1,2023,SQ1,69.667,0.0,95.349,1006.50913,16.798,9.5121,2.9238,0.0148550724637681007
14,45,12,1,2023,SQ1,59.62,0.0,95.014,1006.43913,17.01,11.061,1.3388,0.0102536231884057007
15,0,12,1,2023,SQ1,45.598,0.0,94.543,1006.46913,17.033,12.124,3.3805,0.0079347826086956005
15,15,12,1,2023,SQ1,45.709,0.0,94.464,1006.33913,17.054,12.49,2.5343,0.0077536231884057002
15,30,12,1,2023,SQ1,51.341,0.0,94.589,1006.36913,17.168,12.523,2.2769,0.0102536231884057007
15,45,12,1,2023,SQ1,55.758,0.0,94.577,1006.36913,17.223,12.174,2.6417,0.0134420289855072001
16,0,12,1,2023,SQ1,62.713,0.0,94.7,1006.36913,17.324,12.982,3.0962,0.0138405797101448999
16,15,12,1,2023,SQ1,51.341,0.0,94.24,1006.34913,17.424,13.297,2.1984,0.0113768115942028004
16,30,12,1,2023,SQ1,48.36,0.0,94.541,1006.31913,17.457,11.935,3.6088,0.0065579710144926997
16,45,12,1,2023,SQ1,42.619,0.0,94.507,1006.32913,17.389,12.589,3.7969,0.0045289855072462998
17,0,12,1,2023,SQ1,40.079,0.0,94.451,1006.28913,17.322,13.656,3.4655,0.0031884057971014001
17,15,12,1,2023,SQ1,24.51,0.0,94.25,1006.41913,17.389,12.916,2.2477,0.0000000000000000000
17,30,12,1,2023,SQ1,24.068,0.0,94.608,1006.30913,17.244,10.244,3.6334,0.0000000000000000000
17,45,12,1,2023,SQ1,21.198,0.0,94.955,1006.43913,17.311,10.37,3.0603,0.0000000000000000000
18,0,12,1,2023,SQ1,20.645,0.0,95.559,1006.38913,17.445,9.4231,2.6775,0.0000000000000000000
18,15,12,1,2023,SQ1,19.983,0.0,95.727,1006.49913,17.423,8.495,2.973,0.0000000000000000000
18,30,12,1,2023,SQ1,19.321,0.0,96.051,1006.53913,17.355,8.0969,1.8917,0.0000000000000000000
18,45,12,1,2023,SQ1,19.431,0.0,96.309,1006.50913,17.467,8.1847,1.5559,0.0000000000000000000
19,0,12,1,2023,SQ1,19.211,0.0,96.152,1006.57913,17.613,8.2438,1.4149,0.0000000000000000000
19,15,12,1,2023,SQ1,19.21,0.0,95.962,1006.61913,17.669,8.5572,3.0581,0.0000000000000000000
19,30,12,1,2023,SQ1,19.762,0.0,96.027,1006.60913,17.746,6.8986,2.3685,0.0000000000000000000
19,45,12,1,2023,SQ1,19.762,0.0,96.118,1006.64913,17.78,4.241,2.0865,0.0000000000000000000
20,0,12,1,2023,SQ1,19.873,0.0,96.185,1006.69913,17.792,3.1682,1.8671,0.0000000000000000000
20,15,12,1,2023,SQ1,20.204,0.0,96.43,1006.66913,17.735,2.3354,2.0372,0.0000000000000000000
20,30,12,1,2023,SQ1,19.431,0.0,96.554,1006.78913,17.702,0.91114,1.923,0.0000000000000000000
20,45,12,1,2023,SQ1,18.769,0.254,96.766,1006.75913,17.768,0.29595,1.3499,0.0000000000000000000
21,0,12,1,2023,SQ1,17.113,0.0,96.821,1006.83913,17.858,0.56235,1.6029,0.0000000000000000000
21,15,12,1,2023,SQ1,16.34,0.0,96.922,1006.83913,17.835,0.64921,0.83949,0.0000000000000000000
21,30,12,1,2023,SQ1,16.561,0.0,96.923,1006.77913,17.892,0.20238,1.0992,0.0000000000000000000
21,45,12,1,2023,SQ1,15.567,0.0,96.956,1006.86913,17.712,0.16297,1.2402,0.0000000000000000000
22,0,12,1,2023,SQ1,16.009,0.0,97.191,1006.81913,17.88,0.17864,1.9208,0.0000000000000000000
22,15,12,1,2023,SQ1,16.119,0.0,97.404,1006.73913,17.712,0.23372,2.4647,0.0000000000000000000
22,30,12,1,2023,SQ1,15.567,0.0,97.595,1006.69913,17.69,0.37699,1.5335,0.0000000000000000000
22,45,12,1,2023,SQ1,15.346,0.0,97.731,1006.68913,17.501,0.40476,1.2268,0.0000000000000000000
23,0,12,1,2023,SQ1,15.236,0.0,97.729,1006.75913,17.567,0.2758,1.5783,0.0000000000000000000
23,15,12,1,2023,SQ1,15.457,0.0,97.81,1006.72913,17.58,0.44595,2.3663,0.0000000000000000000
23,30,12,1,2023,SQ1,15.678,0.0,97.844,1006.59913,17.58,0.44417,1.3253,0.0000000000000000000
23,45,12,1,2023,SQ1,15.899,0.0,97.867,1006.62913,17.558,0.2991,1.9992,0.0000000000000000000
0,0,13,1,2023,SQ1,15.899,0.0,97.979,1006.54913,17.368,0.26775,2.4671,0.0000000000000000000
0,15,13,1,2023,SQ1,15.899,0.0,98.057,1006.56913,17.402,0.30268,1.5179,0.0000000000000000000
0,30,13,1,2023,SQ1,15.898,0.0,98.135,1006.62913,17.345,0.55073,2.082,0.0000000000000000000
0,45,13,1,2023,SQ1,16.008,0.0,98.247,1006.45913,17.48,0.57759,1.7574,0.0000000000000000000
1,0,13,1,2023,SQ1,16.119,0.0,98.235,1006.51913,17.569,0.51401,1.7887,0.0000000000000000000
1,15,13,1,2023,SQ1,16.671,0.0,98.247,1006.37913,17.535,0.34879,2.0663,0.0000000000000000000
1,30,13,1,2023,SQ1,17.113,0.0,98.325,1006.32913,17.558,0.33491,2.3842,0.0000000000000000000
1,45,13,1,2023,SQ1,17.223,0.0,98.336,1006.35913,17.569,0.32238,2.1492,0.0000000000000000000
2,0,13,1,2023,SQ1,17.113,0.0,98.325,1006.31913,17.58,0.28208,1.1418,0.0000000000000000000
2,15,13,1,2023,SQ1,17.223,0.0,98.325,1006.25913,17.569,0.29506,0.86639,0.0000000000000000000
2,30,13,1,2023,SQ1,17.223,0.0,98.392,1006.10913,17.401,0.18178,2.5119,0.0000000000000000000
2,45,13,1,2023,SQ1,17.223,0.0,98.437,1006.09913,17.546,0.19343,0.87982,0.0000000000000000000
3,0,13,1,2023,SQ1,17.113,0.0,98.448,1006.04913,17.479,0.21447,1.1306,0.0000000000000000000
3,15,13,1,2023,SQ1,15.898,0.0,98.358,1006.05913,17.434,0.29193,0.54625,0.0000000000000000000
3,30,13,1,2023,SQ1,16.892,0.0,98.514,1006.00913,17.658,0.43207,0.82385,0.0000000000000000000
3,45,13,1,2023,SQ1,16.893,0.0,98.559,1005.98913,17.781,0.44774,0.66714,0.0000000000000000000
4,0,13,1,2023,SQ1,17.224,0.0,98.514,1006.00913,17.893,0.46968,1.4887,0.0000000000000000000
4,15,13,1,2023,SQ1,16.23,0.0,98.546,1006.01913,18.049,0.56414,1.7618,0.0000000000000000000
4,30,13,1,2023,SQ1,14.905,0.0,98.489,1006.08913,17.992,0.54533,2.0282,0.0000000000000000000
4,45,13,1,2023,SQ1,16.782,0.0,98.556,1005.89913,18.171,0.39758,1.7417,0.0000000000000000000
5,0,13,1,2023,SQ1,17.113,0.0,98.612,1005.82913,18.417,0.59593,0.77457,0.0000000000000000000
5,15,13,1,2023,SQ1,17.002,0.254,98.556,1005.85913,18.484,0.651,1.0656,0.0000000000000000000
5,30,13,1,2023,SQ1,17.112,0.0,98.489,1005.80913,18.484,0.47011,1.1887,0.0000000000000000000
5,45,13,1,2023,SQ1,16.008,0.0,98.5,1005.88913,18.272,0.41728,0.41639,0.0000000000000000000
6,0,13,1,2023,SQ1,16.229,0.0,98.601,1005.84913,18.417,0.53011,0.40743,0.0000000000000000000
6,15,13,1,2023,SQ1,16.56,0.0,98.545,1005.82913,18.462,0.21849,1.3029,0.0000000000000000000
6,30,13,1,2023,SQ1,16.449,0.0,98.545,1005.84913,18.384,0.30222,1.8514,0.0000000000000000000
6,45,13,1,2023,SQ1,16.671,0.0,98.69,1005.98913,18.462,0.32371,0.44325,0.0000000000000000000
7,0,13,1,2023,SQ1,17.113,0.0,98.679,1006.09913,18.641,0.46116,0.47011,0.0000000000000000000
7,15,13,1,2023,SQ1,21.308,0.0,98.601,1006.09913,18.775,0.26147,0.42982,0.0000000000000000000
7,30,13,1,2023,SQ1,21.308,0.0,98.713,1006.07913,18.899,0.44773,0.41191,0.0010507246376811000
7,45,13,1,2023,SQ1,33.673,0.0,98.702,1006.09913,18.932,0.42176,0.44325,0.0030434782608695001
8,0,13,1,2023,SQ1,27.159,0.0,98.758,1006.27913,19.145,0.40206,0.68726,0.0043478260869565001
8,15,13,1,2023,SQ1,49.681,0.0,98.59,1006.26913,18.988,0.21849,0.52832,0.0064855072463767998
8,30,13,1,2023,SQ1,34.443,0.0,98.702,1006.24913,19.156,0.31699,0.56414,0.0068840579710143998
8,45,13,1,2023,SQ1,40.406,0.0,98.646,1006.31913,19.19,0.51936,1.4909,0.0065217391304346999
9,0,13,1,2023,SQ1,41.843,0.0,98.678,1006.41913,19.278,0.81127,1.4193,0.0077536231884057002
9,15,13,1,2023,SQ1,44.272,0.0,98.588,1006.35913,19.121,0.43877,1.0924,0.0113768115942028004
9,30,13,1,2023,SQ1,69.221,0.0,98.656,1006.28913,19.402,0.50414,0.43877,0.0236594202898550016
9,45,13,1,2023,SQ1,69.0,0.0,98.757,1006.37913,19.704,0.62234,0.41415,0.0175724637681159007
10,0,13,1,2023,SQ1,52.772,0.0,98.497,1006.34913,19.635,0.26908,0.4992,0.0156159420289855005
10,15,13,1,2023,SQ1,76.726,0.0,98.608,1006.36913,19.791,5.128,0.7723,0.0361231884057970978
10,30,13,1,2023,SQ1,236.69,0.0,98.54,1006.28913,19.746,0.21311,1.0745,0.0442028985507246022
10,45,13,1,2023,SQ1,165.92,0.0,99.581,1006.28913,20.631,0.32683,0.4186,0.0482971014492752995
11,0,13,1,2023,SQ1,148.14,0.0,99.413,1006.21913,20.742,2.6907,0.66932,0.0625000000000000000
11,15,13,1,2023,SQ1,257.19,0.0,99.57,1006.27913,20.496,0.30354,0.58426,0.0772826086956520941
11,30,13,1,2023,SQ1,178.93,0.0,99.794,1006.04913,20.407,2.8,0.79468,0.0535144927536230983
11,45,13,1,2023,SQ1,159.61,0.0,99.861,1006.01913,20.676,2.6916,0.46114,0.0379710144927535992
12,0,13,1,2023,SQ1,170.87,0.0,99.881,1005.91913,21.043,6.4898,0.70064,0.0321376811594202005
12,15,13,1,2023,SQ1,88.303,0.0,99.874,1005.83913,21.006,2.6385,1.1706,0.0185507246376811000
12,30,13,1,2023,SQ1,83.115,0.0,99.854,1005.84913,20.379,0.49243,1.7705,0.0164492753623187993
12,45,13,1,2023,SQ1,60.159,0.0,99.883,1005.61913,20.019,0.2874,1.3877,0.0103260869565217003
13,0,13,1,2023,SQ1,73.512,0.0,99.897,1005.54913,19.741,0.16832,0.86848,0.0110869565217391001
13,15,13,1,2023,SQ1,71.306,0.0,99.892,1005.59913,19.633,0.22922,1.2065,0.0172463768115941989
13,30,13,1,2023,SQ1,72.08,0.0,99.883,1005.47913,19.69,0.22206,0.99391,0.0136231884057971004
13,45,13,1,2023,SQ1,70.868,0.0,99.884,1005.45913,19.724,0.27131,0.94019,0.0087681159420288993
14,0,13,1,2023,SQ1,57.512,0.0,99.907,1005.38913,19.691,0.23505,0.82379,0.0079347826086956005
14,15,13,1,2023,SQ1,55.856,0.0,99.896,1005.29913,19.938,0.18446,0.46786,0.0101086956521739008
14,30,13,1,2023,SQ1,58.836,0.0,99.907,1005.29913,19.747,0.24087,0.95587,0.0100724637681158993
14,45,13,1,2023,SQ1,45.479,0.0,99.887,1005.27913,19.872,0.21625,0.6783,0.0081159420289855008
15,0,13,1,2023,SQ1,54.311,0.0,99.865,1005.19913,19.883,0.16745,0.86411,0.0084782608695652007
15,15,13,1,2023,SQ1,51.33,0.0,99.908,1005.16913,19.759,0.26326,1.6454,0.0076811594202898003
15,30,13,1,2023,SQ1,62.59,0.0,99.84,1005.05913,20.072,0.19879,1.0253,0.0076086956521739003
15,45,13,1,2023,SQ1,44.596,0.0,99.863,1005.07913,19.915,0.23729,1.6655,0.0042028985507245997
16,0,13,1,2023,SQ1,44.374,0.0,99.854,1005.11913,19.973,0.4625,1.2424,0.0041666666666665998
16,15,13,1,2023,SQ1,34.11,0.0,99.875,1005.10913,20.632,0.63666,0.69844,0.0049275362318839996
16,30,13,1,2023,SQ1,55.636,0.0,99.874,1005.14913,20.464,0.44637,1.2267,0.0043478260869565001
16,45,13,1,2023,SQ1,25.278,0.0,99.852,1005.17913,20.587,0.59009,1.0365,0.0007246376811594000
17,0,13,1,2023,SQ1,49.562,0.0,99.863,1005.14913,20.386,0.68142,1.1305,0.0025362318840579001
17,15,13,1,2023,SQ1,30.246,0.0,99.876,1005.20913,20.767,0.33848,1.7596,0.0000000000000000000
17,30,13,1,2023,SQ1,24.063,0.0,99.864,1005.18913,21.102,3.4712,0.6962,0.0000000000000000000
17,45,13,1,2023,SQ1,20.31,0.0,99.874,1005.08913,20.878,0.64113,1.5401,0.0000000000000000000
18,0,13,1,2023,SQ1,18.545,0.0,99.796,1005.15913,20.867,2.7073,1.1775,0.0000000000000000000
18,15,13,1,2023,SQ1,17.882,0.0,99.865,1005.12913,21.182,3.0821,1.679,0.0000000000000000000
18,30,13,1,2023,SQ1,18.545,0.0,99.909,1005.07913,21.136,1.5178,2.0058,0.0000000000000000000
18,45,13,1,2023,SQ1,18.545,0.0,99.875,1005.13913,21.114,0.73247,1.0409,0.0000000000000000000
19,0,13,1,2023,SQ1,18.103,0.0,99.908,1005.15913,21.035,1.165,1.2223,0.0000000000000000000
19,15,13,1,2023,SQ1,17.22,0.0,99.819,1005.37913,20.979,0.83097,0.78351,0.0000000000000000000
19,30,13,1,2023,SQ1,18.434,0.0,99.92,1005.27913,20.923,0.89991,2.2699,0.0000000000000000000
19,45,13,1,2023,SQ1,18.545,0.0,99.887,1005.28913,21.014,0.56906,2.2431,0.0000000000000000000
20,0,13,1,2023,SQ1,18.545,0.0,99.931,1005.28913,20.935,0.8444,2.5833,0.0000000000000000000
20,15,13,1,2023,SQ1,17.0,0.0,99.953,1005.37913,21.013,2.7517,1.6454,0.0000000000000000000
20,30,13,1,2023,SQ1,17.331,0.0,99.897,1005.51913,20.935,1.5496,1.4215,0.0000000000000000000
20,45,13,1,2023,SQ1,18.103,0.0,99.929,1005.37913,21.034,2.4929,1.0835,0.0000000000000000000
21,0,13,1,2023,SQ1,18.545,0.0,99.898,1005.40913,21.114,1.8307,1.82,0.0000000000000000000
21,15,13,1,2023,SQ1,18.545,0.0,99.895,1005.32913,21.001,1.8114,2.1938,0.0000000000000000000
21,30,13,1,2023,SQ1,18.214,0.0,99.917,1005.37913,21.0,3.8583,1.8177,0.0000000000000000000
21,45,13,1,2023,SQ1,18.323,0.0,99.928,1005.40913,21.045,2.7794,2.8676,0.0000000000000000000
22,0,13,1,2023,SQ1,18.213,0.0,99.917,1005.38913,21.022,3.8324,2.3124,0.0000000000000000000
22,15,13,1,2023,SQ1,19.648,0.0,99.905,1005.33913,21.134,5.4575,1.2312,0.0000000000000000000
22,30,13,1,2023,SQ1,19.759,0.0,99.928,1005.38913,21.067,6.4344,0.95585,0.0000000000000000000
22,45,13,1,2023,SQ1,19.427,0.254,99.906,1005.28913,21.023,4.3593,1.5356,0.0000000000000000000
23,0,13,1,2023,SQ1,19.979,0.0,99.884,1005.36913,21.101,9.2295,1.4237,0.0000000000000000000
23,15,13,1,2023,SQ1,21.965,0.0,99.906,1005.20913,20.989,5.3049,2.3147,0.0000000000000000000
23,30,13,1,2023,SQ1,20.752,0.0,99.884,1005.15913,21.202,11.358,1.1014,0.0000000000000000000
23,45,13,1,2023,SQ1,21.524,0.0,99.918,1005.16913,21.101,5.1737,0.96481,0.0000000000000000000
0,0,14,1,2023,SQ1,21.304,0.0,99.929,1005.19913,21.023,5.8507,2.0572,0.0000000000000000000
